run_id,target,k,fault_ddr4_addr,fault_byte_offset,fault_bit,fault_region,timeout,crash,output_anomaly,top1_match,top5_match,baseline_top1,faulty_top1,baseline_prob,faulty_prob,prob_drop,recovered
199,BUFFERS,10,0xaaab2385858a,554,2,BUFFERS,0,0,0,0,0,109,558,0.982662,0.999736,-0.017075,0
200,BUFFERS,10,0xaaab2385861c,700,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982407,0.000255,0
201,BUFFERS,10,0xaaab23858393,51,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.766781,0.215881,0
202,BUFFERS,10,0xaaab23858393,51,5,BUFFERS,0,0,0,0,0,109,927,0.982662,0.731057,0.251605,0
203,BUFFERS,10,0xaaab23858371,17,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982303,0.000359,0
204,BUFFERS,10,0xaaab23858726,966,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.805947,0.176715,0
205,BUFFERS,10,0xaaab2385855b,507,3,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982464,0.000198,0
206,BUFFERS,10,0xaaab23858461,257,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.753720,0.228942,0
207,BUFFERS,10,0xaaab23858427,199,6,BUFFERS,0,0,0,0,0,109,75,0.982662,0.513937,0.468725,0
208,BUFFERS,10,0xaaab238584aa,330,0,BUFFERS,0,0,0,0,0,109,457,0.982662,0.999999,-0.017337,0
209,BUFFERS,10,0xaaab238586cb,875,1,BUFFERS,0,0,0,0,0,109,445,0.982662,0.999997,-0.017335,0
210,BUFFERS,10,0xaaab23858414,180,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982655,0.000007,0
211,BUFFERS,10,0xaaab23858491,305,6,BUFFERS,0,0,0,0,0,109,305,0.982662,0.847003,0.135659,0
212,BUFFERS,10,0xaaab2385860b,683,2,BUFFERS,0,0,0,0,0,109,670,0.982662,0.999998,-0.017336,0
213,BUFFERS,10,0xaaab2385838f,47,1,BUFFERS,0,0,0,0,0,109,729,0.982662,0.999987,-0.017325,0
214,BUFFERS,10,0xaaab238586f1,913,6,BUFFERS,0,0,0,0,0,109,228,0.982662,0.679149,0.303513,0
215,BUFFERS,10,0xaaab238586bd,861,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982602,0.000060,0
216,BUFFERS,10,0xaaab23858432,210,4,BUFFERS,0,0,0,0,0,109,117,0.982662,0.746625,0.236037,0
217,BUFFERS,10,0xaaab23858454,244,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.766783,0.215879,0
218,BUFFERS,10,0xaaab23858388,40,5,BUFFERS,0,0,0,0,0,109,459,0.982662,0.331384,0.651278,0
219,BUFFERS,10,0xaaab23858418,184,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982614,0.000048,0
220,BUFFERS,10,0xaaab2385863c,732,7,BUFFERS,0,0,0,0,0,109,732,0.982662,0.679168,0.303494,0
221,BUFFERS,10,0xaaab23858653,755,7,BUFFERS,0,0,0,0,0,109,232,0.982662,0.731058,0.251604,0
222,BUFFERS,10,0xaaab2385851c,444,5,BUFFERS,0,0,0,0,0,109,815,0.982662,0.618340,0.364322,0
223,BUFFERS,10,0xaaab23858519,441,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.805951,0.176711,0
224,BUFFERS,10,0xaaab238585cd,621,1,BUFFERS,0,0,0,0,0,109,495,0.982662,0.999996,-0.017334,0
225,BUFFERS,10,0xaaab238586c3,867,2,BUFFERS,0,0,0,0,0,109,139,0.982662,0.999997,-0.017335,0
226,BUFFERS,10,0xaaab23858636,726,3,BUFFERS,0,0,0,0,0,109,99,0.982662,0.817574,0.165088,0
227,BUFFERS,10,0xaaab23858480,288,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.726794,0.255868,0
228,BUFFERS,10,0xaaab23858741,993,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.556637,0.426025,0
229,BUFFERS,10,0xaaab23858493,307,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.671109,0.311553,0
230,BUFFERS,10,0xaaab238586ba,858,1,BUFFERS,0,0,0,0,0,109,566,0.982662,0.999998,-0.017336,0
231,BUFFERS,10,0xaaab23858643,739,7,BUFFERS,0,0,0,0,0,109,739,0.982662,0.622457,0.360205,0
232,BUFFERS,10,0xaaab2385841d,189,1,BUFFERS,0,0,0,0,0,109,555,0.982662,0.999997,-0.017335,0
233,BUFFERS,10,0xaaab238584a7,327,2,BUFFERS,0,0,0,0,0,109,456,0.982662,0.679178,0.303484,0
234,BUFFERS,10,0xaaab23858613,691,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,0.000000,0
235,BUFFERS,10,0xaaab2385849f,319,0,BUFFERS,0,0,0,0,0,109,29,0.982662,0.849713,0.132949,0
236,BUFFERS,10,0xaaab2385857f,543,1,BUFFERS,0,0,0,0,0,109,373,0.982662,0.776965,0.205697,0
237,BUFFERS,10,0xaaab238583d1,113,4,BUFFERS,0,0,0,0,0,109,713,0.982662,0.999991,-0.017329,0
238,BUFFERS,10,0xaaab23858397,55,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982125,0.000537,0
239,BUFFERS,10,0xaaab2385836f,15,3,BUFFERS,0,0,0,0,0,109,281,0.982662,0.999970,-0.017309,0
240,BUFFERS,10,0xaaab238584cd,365,5,BUFFERS,0,0,0,0,0,109,4,0.982662,0.425749,0.556913,0
241,BUFFERS,10,0xaaab238584ff,415,2,BUFFERS,0,0,0,0,0,109,625,0.982662,0.999983,-0.017321,0
242,BUFFERS,10,0xaaab23858372,18,4,BUFFERS,0,0,0,0,0,109,202,0.982662,0.999996,-0.017334,0
243,BUFFERS,10,0xaaab23858658,760,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.671139,0.311523,0
244,BUFFERS,10,0xaaab238586ae,846,3,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982658,0.000004,0
245,BUFFERS,10,0xaaab23858547,487,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.867318,0.115344,0
246,BUFFERS,10,0xaaab2385844a,234,5,BUFFERS,0,0,0,0,0,109,626,0.982662,0.962672,0.019990,0
247,BUFFERS,10,0xaaab2385873d,989,7,BUFFERS,0,0,0,0,0,109,246,0.982662,0.622457,0.360205,0
248,BUFFERS,10,0xaaab2385867a,794,6,BUFFERS,0,0,0,0,0,109,413,0.982662,0.777298,0.205364,0
249,BUFFERS,10,0xaaab238583be,94,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982660,0.000002,0
250,BUFFERS,10,0xaaab238583a4,68,3,BUFFERS,0,0,0,0,0,109,589,0.982662,0.562039,0.420623,0
251,BUFFERS,10,0xaaab238584c7,359,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982661,0.000001,0
252,BUFFERS,10,0xaaab23858567,519,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,-0.000000,0
253,BUFFERS,10,0xaaab23858684,804,7,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982241,0.000421,0
254,BUFFERS,10,0xaaab23858589,553,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981779,0.000883,0
255,BUFFERS,10,0xaaab238584f0,400,2,BUFFERS,0,0,0,0,0,109,283,0.982662,0.999987,-0.017325,0
256,BUFFERS,10,0xaaab23858562,514,3,BUFFERS,0,0,0,0,0,109,232,0.982662,0.500000,0.482662,0
257,BUFFERS,10,0xaaab2385842a,202,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.839248,0.143414,0
258,BUFFERS,10,0xaaab2385860f,687,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.671136,0.311526,0
259,BUFFERS,10,0xaaab23858555,501,7,BUFFERS,0,0,0,0,0,109,501,0.982662,0.999995,-0.017333,0
260,BUFFERS,10,0xaaab23858403,163,3,BUFFERS,0,0,0,1,1,109,109,0.982662,0.867309,0.115353,0
261,BUFFERS,10,0xaaab238584d3,371,1,BUFFERS,0,0,0,0,0,109,930,0.982662,0.622456,0.360206,0
262,BUFFERS,10,0xaaab238583b3,83,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.867318,0.115344,0
263,BUFFERS,10,0xaaab2385848c,300,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.721643,0.261019,0
264,BUFFERS,10,0xaaab2385862e,718,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.766784,0.215878,0
265,BUFFERS,10,0xaaab23858602,674,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.721708,0.260954,0
266,BUFFERS,10,0xaaab238585c5,613,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.867165,0.115497,0
267,BUFFERS,10,0xaaab23858474,276,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981970,0.000692,0
268,BUFFERS,10,0xaaab23858484,292,6,BUFFERS,0,0,0,0,0,109,695,0.982662,0.456271,0.526391,0
269,BUFFERS,10,0xaaab238586cb,875,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.805948,0.176714,0
270,BUFFERS,10,0xaaab23858540,480,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.766780,0.215882,0
271,BUFFERS,10,0xaaab23858366,6,2,BUFFERS,0,0,0,0,0,109,886,0.982662,0.562176,0.420486,0
272,BUFFERS,10,0xaaab238583bc,92,6,BUFFERS,0,0,0,0,0,109,803,0.982662,0.999990,-0.017328,0
273,BUFFERS,10,0xaaab23858438,216,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981977,0.000685,0
274,BUFFERS,10,0xaaab23858396,54,2,BUFFERS,0,0,0,0,0,109,504,0.982662,0.999999,-0.017337,0
275,BUFFERS,10,0xaaab23858746,998,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982310,0.000352,0
276,BUFFERS,10,0xaaab23858693,819,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.766656,0.216006,0
277,BUFFERS,10,0xaaab238583af,79,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,-0.000000,0
278,BUFFERS,10,0xaaab238583fe,158,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,-0.000000,0
279,BUFFERS,10,0xaaab23858387,39,2,BUFFERS,0,0,0,0,0,109,865,0.982662,0.622459,0.360203,0
280,BUFFERS,10,0xaaab238586e3,899,6,BUFFERS,0,0,0,0,0,109,190,0.982662,0.999998,-0.017336,0
281,BUFFERS,10,0xaaab238586c5,869,6,BUFFERS,0,0,0,0,0,109,142,0.982662,0.999966,-0.017304,0
282,BUFFERS,10,0xaaab23858492,306,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982657,0.000005,0
283,BUFFERS,10,0xaaab238586ad,845,1,BUFFERS,0,0,0,0,0,109,867,0.982662,0.999972,-0.017310,0
284,BUFFERS,10,0xaaab23858545,485,7,BUFFERS,0,0,0,0,0,109,485,0.982662,0.999995,-0.017333,0
285,BUFFERS,10,0xaaab23858393,51,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982650,0.000012,0
286,BUFFERS,10,0xaaab23858683,803,3,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982608,0.000054,0
287,BUFFERS,10,0xaaab23858714,948,6,BUFFERS,0,0,0,0,0,109,776,0.982662,0.999950,-0.017288,0
288,BUFFERS,10,0xaaab2385861f,703,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.867319,0.115343,0
289,BUFFERS,10,0xaaab238586e7,903,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.476976,0.505686,0
290,BUFFERS,10,0xaaab23858738,984,4,BUFFERS,0,0,0,0,0,109,380,0.982662,0.904649,0.078013,0
291,BUFFERS,10,0xaaab2385863a,730,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981973,0.000689,0
292,BUFFERS,10,0xaaab238583e2,130,2,BUFFERS,0,0,0,0,0,109,798,0.982662,0.999998,-0.017336,0
293,BUFFERS,10,0xaaab23858396,54,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981976,0.000686,0
294,BUFFERS,10,0xaaab2385866c,780,3,BUFFERS,0,0,0,0,0,109,466,0.982662,0.999981,-0.017319,0
295,BUFFERS,10,0xaaab238586c5,869,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.721749,0.260913,0
296,BUFFERS,10,0xaaab23858601,673,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982698,-0.000036,0
297,BUFFERS,10,0xaaab2385871a,954,7,BUFFERS,0,0,0,0,0,109,53,0.982662,0.999999,-0.017337,0
298,BUFFERS,10,0xaaab2385853b,475,4,BUFFERS,0,0,0,0,0,109,822,0.982662,0.999995,-0.017333,0
299,BUFFERS,10,0xaaab23858460,256,6,BUFFERS,0,0,0,0,0,109,182,0.982662,0.500000,0.482662,0
300,BUFFERS,10,0xaaab2385858b,555,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.721747,0.260915,0
301,BUFFERS,10,0xaaab23858584,548,0,BUFFERS,0,0,0,0,0,109,794,0.982662,0.999999,-0.017337,0
302,BUFFERS,10,0xaaab23858498,312,5,BUFFERS,0,0,0,0,0,109,824,0.982662,0.999995,-0.017333,0
303,BUFFERS,10,0xaaab23858625,709,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.601039,0.381622,0
304,BUFFERS,10,0xaaab23858509,425,6,BUFFERS,0,0,0,0,0,109,213,0.982662,0.999997,-0.017335,0
305,BUFFERS,10,0xaaab238583ca,106,7,BUFFERS,0,0,0,1,1,109,109,0.982662,0.976887,0.005775,0
306,BUFFERS,10,0xaaab23858471,273,1,BUFFERS,0,0,0,0,0,109,194,0.982662,0.999995,-0.017333,0
307,BUFFERS,10,0xaaab238586ff,927,4,BUFFERS,0,0,0,0,0,109,919,0.982662,0.999997,-0.017335,0
308,BUFFERS,10,0xaaab238583ab,75,5,BUFFERS,0,0,0,0,0,109,495,0.982662,0.679177,0.303485,0
309,BUFFERS,10,0xaaab238586c0,864,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,-0.000000,0
310,BUFFERS,10,0xaaab23858554,500,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982518,0.000144,0
311,BUFFERS,10,0xaaab2385845b,251,0,BUFFERS,0,0,0,0,0,109,906,0.982662,0.999998,-0.017336,0
312,BUFFERS,10,0xaaab2385870b,939,5,BUFFERS,0,0,0,0,0,109,736,0.982662,0.562176,0.420486,0
313,BUFFERS,10,0xaaab238583c3,99,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982661,0.000001,0
314,BUFFERS,10,0xaaab2385862a,714,6,BUFFERS,0,0,0,0,0,109,868,0.982662,0.776589,0.206073,0
315,BUFFERS,10,0xaaab23858658,760,2,BUFFERS,0,0,0,0,0,109,203,0.982662,0.999996,-0.017334,0
316,BUFFERS,10,0xaaab23858662,770,1,BUFFERS,0,0,0,0,0,109,248,0.982662,0.999985,-0.017323,0
317,BUFFERS,10,0xaaab23858377,23,0,BUFFERS,0,0,0,0,0,109,290,0.982662,0.557782,0.424880,0
318,BUFFERS,10,0xaaab238584fa,410,5,BUFFERS,0,0,0,0,0,109,31,0.982662,0.675300,0.307362,0
319,BUFFERS,10,0xaaab2385839a,58,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,0.000000,0
320,BUFFERS,10,0xaaab23858726,966,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.732498,0.250164,0
321,BUFFERS,10,0xaaab238584ae,334,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982606,0.000056,0
322,BUFFERS,10,0xaaab238583a9,73,5,BUFFERS,0,0,0,0,0,109,401,0.982662,0.998471,-0.015809,0
323,BUFFERS,10,0xaaab23858728,968,2,BUFFERS,0,0,0,0,0,109,646,0.982662,0.618798,0.363864,0
324,BUFFERS,10,0xaaab23858638,728,2,BUFFERS,0,0,0,0,0,109,971,0.982662,0.774257,0.208405,0
325,BUFFERS,10,0xaaab238583fc,156,0,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,0.000000,0
326,BUFFERS,10,0xaaab238584bc,348,2,BUFFERS,0,0,0,0,0,109,826,0.982662,0.499998,0.482664,0
327,BUFFERS,10,0xaaab23858445,229,1,BUFFERS,0,0,0,0,0,109,187,0.982662,0.999993,-0.017331,0
328,BUFFERS,10,0xaaab238585f1,657,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982661,0.000001,0
329,BUFFERS,10,0xaaab238585f4,660,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982603,0.000059,0
330,BUFFERS,10,0xaaab23858669,777,3,BUFFERS,0,0,0,0,0,109,39,0.982662,0.777296,0.205366,0
331,BUFFERS,10,0xaaab23858618,696,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.867317,0.115345,0
332,BUFFERS,10,0xaaab238584c8,360,5,BUFFERS,0,0,0,0,0,109,571,0.982662,0.999972,-0.017310,0
333,BUFFERS,10,0xaaab238583d4,116,2,BUFFERS,0,0,0,0,0,109,794,0.982662,0.999999,-0.017337,0
334,BUFFERS,10,0xaaab23858647,743,7,BUFFERS,0,0,0,0,0,109,843,0.982662,0.842115,0.140547,0
335,BUFFERS,10,0xaaab23858503,419,7,BUFFERS,0,0,0,0,0,109,190,0.982662,0.999999,-0.017337,0
336,BUFFERS,10,0xaaab238584dd,381,2,BUFFERS,0,0,0,0,0,109,99,0.982662,0.622459,0.360203,0
337,BUFFERS,10,0xaaab238584ec,396,0,BUFFERS,0,0,0,0,0,109,270,0.982662,0.999995,-0.017333,0
338,BUFFERS,10,0xaaab238585bc,604,1,BUFFERS,0,0,0,0,0,109,595,0.982662,0.999998,-0.017336,0
339,BUFFERS,10,0xaaab23858502,418,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.615697,0.366965,0
340,BUFFERS,10,0xaaab238583a2,66,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982661,0.000001,0
341,BUFFERS,10,0xaaab23858705,933,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,0.000000,0
342,BUFFERS,10,0xaaab2385861e,702,7,BUFFERS,0,0,0,0,0,109,702,0.982662,0.999993,-0.017331,0
343,BUFFERS,10,0xaaab238583a1,65,2,BUFFERS,0,0,0,0,0,109,40,0.982662,0.999999,-0.017337,0
344,BUFFERS,10,0xaaab238583a1,65,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.977687,0.004975,0
345,BUFFERS,10,0xaaab238583e4,132,3,BUFFERS,0,0,0,1,1,109,109,0.982662,0.805948,0.176713,0
346,BUFFERS,10,0xaaab2385851a,442,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982617,0.000045,0
347,BUFFERS,10,0xaaab23858621,705,0,BUFFERS,0,0,0,0,0,109,508,0.982662,0.999998,-0.017336,0
348,BUFFERS,10,0xaaab238584d9,377,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982662,0.000000,0
349,BUFFERS,10,0xaaab23858490,304,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.476710,0.505952,0
350,BUFFERS,10,0xaaab238584c6,358,4,BUFFERS,0,0,0,0,0,109,226,0.982662,0.562176,0.420486,0
351,BUFFERS,10,0xaaab238584f8,408,0,BUFFERS,0,0,0,0,0,109,860,0.982662,0.995927,-0.013265,0
352,BUFFERS,10,0xaaab23858516,438,0,BUFFERS,0,0,0,0,0,109,427,0.982662,0.999999,-0.017337,0
353,BUFFERS,10,0xaaab23858466,262,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.721740,0.260922,0
354,BUFFERS,10,0xaaab238583da,122,2,BUFFERS,0,0,0,0,0,109,479,0.982662,0.999998,-0.017336,0
355,BUFFERS,10,0xaaab23858549,489,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982264,0.000398,0
356,BUFFERS,10,0xaaab238585cd,621,4,BUFFERS,0,0,0,0,0,109,373,0.982662,0.999998,-0.017336,0
357,BUFFERS,10,0xaaab23858693,819,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982658,0.000004,0
358,BUFFERS,10,0xaaab2385858f,559,6,BUFFERS,0,0,0,0,0,109,895,0.982662,0.999991,-0.017329,0
359,BUFFERS,10,0xaaab238585e7,647,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982646,0.000016,0
360,BUFFERS,10,0xaaab23858570,528,0,BUFFERS,0,0,0,0,0,109,217,0.982662,0.999995,-0.017333,0
361,BUFFERS,10,0xaaab2385842a,202,7,BUFFERS,0,0,0,0,0,109,202,0.982662,0.999991,-0.017329,0
362,BUFFERS,10,0xaaab23858517,439,4,BUFFERS,0,0,0,0,0,109,411,0.982662,0.999891,-0.017229,0
363,BUFFERS,10,0xaaab23858442,226,4,BUFFERS,0,0,0,0,0,109,906,0.982662,0.999998,-0.017336,0
364,BUFFERS,10,0xaaab23858527,455,3,BUFFERS,0,0,0,0,0,109,86,0.982662,0.763853,0.218809,0
365,BUFFERS,10,0xaaab23858627,711,1,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981127,0.001535,0
366,BUFFERS,10,0xaaab23858380,32,4,BUFFERS,0,0,0,1,1,109,109,0.982662,0.976198,0.006464,0
367,BUFFERS,10,0xaaab2385855f,511,0,BUFFERS,0,0,0,0,0,109,869,0.982662,0.999987,-0.017325,0
368,BUFFERS,10,0xaaab238586ef,911,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.405775,0.576887,0
369,BUFFERS,10,0xaaab2385866a,778,6,BUFFERS,0,0,0,0,0,109,770,0.982662,0.679177,0.303485,0
370,BUFFERS,10,0xaaab2385839b,59,7,BUFFERS,0,0,0,0,0,109,495,0.982662,0.851950,0.130712,0
371,BUFFERS,10,0xaaab23858385,37,1,BUFFERS,0,0,0,0,0,109,380,0.982662,0.999953,-0.017291,0
372,BUFFERS,10,0xaaab2385871e,958,3,BUFFERS,0,0,0,1,1,109,109,0.982662,0.721659,0.261002,0
373,BUFFERS,10,0xaaab23858582,546,2,BUFFERS,0,0,0,0,0,109,570,0.982662,0.999998,-0.017336,0
374,BUFFERS,10,0xaaab23858475,277,4,BUFFERS,0,0,0,0,0,109,349,0.982662,0.999997,-0.017335,0
375,BUFFERS,10,0xaaab23858588,552,5,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981782,0.000880,0
376,BUFFERS,10,0xaaab23858690,816,1,BUFFERS,0,0,0,0,0,109,50,0.982662,0.999997,-0.017335,0
377,BUFFERS,10,0xaaab23858652,754,4,BUFFERS,0,0,0,0,0,109,914,0.982662,0.437346,0.545316,0
378,BUFFERS,10,0xaaab238585dd,637,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982590,0.000072,0
379,BUFFERS,10,0xaaab23858617,695,7,BUFFERS,0,0,0,0,0,109,718,0.982662,0.999997,-0.017335,0
380,BUFFERS,10,0xaaab23858595,565,6,BUFFERS,0,0,0,0,0,109,128,0.982662,0.679178,0.303484,0
381,BUFFERS,10,0xaaab238585cc,620,1,BUFFERS,0,0,0,0,0,109,612,0.982662,0.999991,-0.017329,0
382,BUFFERS,10,0xaaab2385858e,558,7,BUFFERS,0,0,0,0,0,109,558,0.982662,0.999998,-0.017336,0
383,BUFFERS,10,0xaaab23858709,937,5,BUFFERS,0,0,0,0,0,109,590,0.982662,0.999991,-0.017329,0
384,BUFFERS,10,0xaaab238584fd,413,2,BUFFERS,0,0,0,0,0,109,5,0.982662,0.999227,-0.016565,0
385,BUFFERS,10,0xaaab2385837b,27,6,BUFFERS,0,0,0,0,0,109,645,0.982662,0.999994,-0.017332,0
386,BUFFERS,10,0xaaab23858691,817,5,BUFFERS,0,0,0,0,0,109,203,0.982662,0.562175,0.420487,0
387,BUFFERS,10,0xaaab2385868d,813,5,BUFFERS,0,0,0,0,0,109,129,0.982662,0.999996,-0.017334,0
388,BUFFERS,10,0xaaab2385872c,972,3,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981213,0.001449,0
389,BUFFERS,10,0xaaab23858720,960,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982537,0.000125,0
390,BUFFERS,10,0xaaab23858551,497,6,BUFFERS,0,0,0,0,0,109,572,0.982662,0.562176,0.420486,0
391,BUFFERS,10,0xaaab23858452,242,3,BUFFERS,0,0,0,0,0,109,657,0.982662,0.999982,-0.017320,0
392,BUFFERS,10,0xaaab238585d0,624,4,BUFFERS,0,0,0,0,0,109,932,0.982662,0.999997,-0.017335,0
393,BUFFERS,10,0xaaab23858419,185,3,BUFFERS,0,0,0,0,0,109,202,0.982662,0.999996,-0.017334,0
394,BUFFERS,10,0xaaab23858590,560,6,BUFFERS,0,0,0,1,1,109,109,0.982662,0.726688,0.255974,0
395,BUFFERS,10,0xaaab238583b9,89,2,BUFFERS,0,0,0,0,0,109,676,0.982662,0.622459,0.360203,0
396,BUFFERS,10,0xaaab238584d6,374,2,BUFFERS,0,0,0,1,1,109,109,0.982662,0.982665,-0.000003,0
397,BUFFERS,10,0xaaab238583ea,138,3,BUFFERS,0,0,0,1,1,109,109,0.982662,0.981782,0.000880,0
398,BUFFERS,10,0xaaab238583d2,114,0,BUFFERS,0,0,0,0,0,109,994,0.982662,0.922904,0.059758,0
